,All Costs,Expected Number of Deaths
0,367672873.38060844,0.8409752435170567
1,1598755259.6104484,4.29320322168047
2,1250359252.2286224,3.231810279410541
3,495737030.2858237,2.1208573411808245
4,1050472157.6061682,2.0460022379872767
5,279006494.05312747,0.4918518293457645
6,817852019.9692373,1.518128177373467
7,1021628368.3596663,3.3898406296014683
8,1156062576.1832838,2.2550102272063803
9,104582604.74610303,0.2335857059304427
10,412864115.996126,1.965217184719677
11,309047906.99874943,0.7062422988885295
12,890408212.2490342,1.535483208427164
13,1312487858.7745368,3.8154290697724593
14,692686988.9481509,2.4774654286119113
15,40916892.103263475,0.18579325024867469
16,552468215.1930264,2.0918989285191407
17,104730707.12558803,0.2995364659870055
18,942377136.6841669,1.6909178294756082
19,719556554.6343454,2.9189570040853803
20,624672108.514857,1.0883612068572734
21,1515726212.2932036,4.099557724625992
22,445047723.1439415,2.0280817988026745
23,884707790.8918786,1.5330937018946895
24,1475048304.5211122,4.082889032407539
25,177411209.85199288,0.7096446448779117
26,663078310.5141374,1.1044877232177717
27,297990522.3549251,0.5028869123412981
28,681053460.9761109,2.791909223275593
29,43293167.06557897,0.05382209585167816
30,53416655.585008964,0.130801465119848
31,878598587.0513253,3.2016970222628536
32,202083171.3726679,0.9054988939530132
33,973468313.4822898,3.2701716506199014
34,237425931.12030402,0.9977899723696398
35,10079962.616484474,0.012546064334172487
36,42207673.74546042,0.09485979210498716
37,1106494298.921972,1.9527634054242535
38,1004861221.814337,1.7563746892904115
39,800780497.283189,1.523408535814196
40,873143250.6752262,1.5033498940988435
41,907051255.6046067,1.5347100639987032
42,447859062.65661764,2.000020158661006
43,1568064011.110082,4.329694283622927
44,58793505.036142945,0.13328770331854548
45,627968740.3661762,2.8643801253272962
46,829624970.2928843,1.5456129667264202
47,938227716.5481172,1.500614811128802
48,733003893.7790487,2.5064837470740713
49,36284723.67115744,0.08865585974934093
50,937889174.418239,1.5047852244231614
51,407640538.7779431,1.019814005418502
52,1452467655.879981,4.160773551456152
53,900417826.8483319,1.515482648876684
54,943446010.1274292,1.5111241529333972
55,39789626.77271591,0.18538158797565746
56,283751984.7169351,1.0116418917972476
57,0.0,0.0
58,1084928225.3969824,2.3201514756852446
59,0.0,0.0
60,1172533778.355249,3.863087473898368
61,96830127.11162025,0.30972732194973035
62,864480381.3400822,1.5313234724381641
63,940601408.4131181,1.5053953344667836
64,822623322.959608,1.5292662378257318
65,221507087.2105987,0.8966615745868867
66,555678704.6244167,2.3090060812672095
67,70250464.26165187,0.10063097153798967
68,106164696.94159733,0.2978298316337097
69,617997564.3909609,1.100060469480676
70,906246895.7255151,1.7471760090163877
71,207032168.47759145,0.4968469547415604
72,101427780.41710195,0.2337436437007236
73,166369086.52506566,0.39050210688299375
74,439429525.4449781,2.092050468447853
75,42807996.92545815,0.1027669810826771
76,870000481.6784589,1.5436005716022385
77,139576877.88527688,0.4881043640681066
78,0.0,0.0
79,73091199.0981789,0.17186424192825075
80,203749234.19818425,0.9614857445947494
81,910117231.680135,1.5360202371765763
82,888200908.0118383,1.722153469290682
83,360509830.10442674,1.109980898843193
84,483937005.1093983,2.025339409249301
85,22708386.255627833,0.02788491037053164
86,328783580.4357715,0.7728634858759124
87,23901350.14368189,0.028813889341323548
88,5349654.241877696,0.006092495105189496
89,857241616.0598164,1.5152264428638134
90,318481074.9888859,0.7348645144346593
91,233824185.57640097,0.835125533278687
92,901753586.6149396,1.523462701859811
93,323565949.8469863,0.6938042044313464
94,608224691.3757352,2.835420740495505
95,145269872.49438983,0.365460075185274
96,332780712.47263205,0.7955836420951855
97,773188661.973931,3.0381589248389966
98,461964211.8449312,2.032950642181482
99,13148032.891220756,0.01527528015763922
100,105278257.67038171,0.18689295658213062
101,469582155.41211843,2.0193334866289954
102,847746031.7735543,1.4988267080677264
103,518026227.3648398,2.230613776921735
104,927804772.1246552,1.5278970999470152
105,665460741.1786789,1.109421057446072
106,602718152.5635448,1.1076386553485489
107,817349268.0909319,1.5169545574981966
108,227326988.2990471,0.4570752456801489
109,505304994.27053535,1.0546509939583888
110,846750163.3912425,1.5351525602644296
111,225222828.77968413,0.3746004179736241
112,873457867.673882,1.4988267080677264
113,0.0,0.0
114,325648048.15558493,0.7003884556738494
115,980054847.709104,1.5412336016093877
116,256206844.54245853,0.5590359442657848
117,946275886.0175784,1.5217263042524505
118,193301740.3136684,0.3788079185918125
119,1111467208.8714886,2.0869441814651335
120,874693796.9922299,1.5067102616179513
121,1070849636.2873884,2.23218753870284
122,224905548.57544732,0.5050484915950793
123,1202842838.0335,2.155161556160898
124,1087118064.0283132,1.901740206299389
125,32572060.287307385,0.06642978179449256
126,267239238.15896633,0.8858284748787661
127,228523397.63830414,0.4940212665408457
128,326060690.6074326,0.6726226314002697
129,920337314.3540214,1.555801234505918
130,225337337.83283567,0.5027471470994863
131,458191221.47215414,2.0162385721210137
132,1522983120.1713421,4.135330526539515
133,778841118.2725649,3.082244089496203
134,491639256.3483623,0.9799372912076573
135,35040502.17401963,0.07884761751402869
136,432540522.7197517,0.9151804133769912
137,102335398.77777323,0.2279291156416566
138,936945281.2696705,1.5468045509502972
139,772398553.9656695,1.6029311468456406
140,47184399.30643988,0.07805382104624572
141,426838961.89456284,0.8620756586827218
142,207388722.67131367,0.3855567669942048
143,0.0,0.0
144,814367165.560432,1.5064550305275433
145,0.0,0.0
146,843411767.3333913,1.5229724340680286
147,965830535.5036478,3.3106366136953067
148,20656871.653880443,0.05018134230299802
149,1417842001.473685,4.087968775835461
150,329458165.24731225,0.6862067899314552
151,662868704.1595931,2.785232684869663
152,605663795.3608578,2.8063380138129226
153,872560162.4038295,1.5452719169848523
154,649149297.1228659,1.1075691682998139
155,887046997.6195775,1.528210688876745
156,962429984.5881745,1.944314878888608
157,75923687.885724,0.2623846199464645
158,862614787.8884628,1.5125852689290669
159,292746040.1145846,0.5064407522586305
160,36679354.9292739,0.08970781789122753
161,1493743216.2191882,4.144480485553828
162,977544874.4002066,1.7131278093772921
163,67427513.04354143,0.10492533215370972
164,639184167.9147184,2.8448354446799478
165,79717886.87232947,0.15899913176351627
166,854978997.1168721,1.5101599915055381
167,134290760.02103,0.2748315682754904
168,728467523.9506373,2.899250090262331
169,908698055.7156382,1.5330149757746248
170,333130253.59390914,0.6955358723270233
171,461672884.7807765,2.0949818851201063
172,472506068.3256903,2.015237759448315
173,128104504.09164704,0.33825504228619735
174,840186916.6213168,1.558049714975883
175,957457432.8901161,1.6650165037983777
176,948586753.4445982,1.521484419528997
177,842921150.4440696,1.526442290957543
178,492822309.9254774,2.056530689149449
179,798080937.1404772,1.5169545574981966
180,666756979.7830104,2.3341647228263853
181,390964623.29173446,0.8086612813391981
182,34800823.81400359,0.0868313867794117
183,870657809.6296698,1.4979634172402374
184,879147866.210388,1.5111241529333972
185,256256884.11406076,0.9752775644729609
186,90856481.74062002,0.1351873460327045
187,372751161.47297156,0.8110833270404565
188,831891412.9801873,1.551145211026672
189,687605469.256152,2.88681274732583
190,0.0,0.0
191,1293491581.695522,3.8482787006479686
192,995069537.9599502,1.8415108626874754
193,40101489.382255584,0.08910241483065118
194,31287737.660040773,0.07727457387065781
195,874013182.8672523,1.5052352243529958
196,865241070.4847896,1.5330149757746248
197,26081986.034483436,0.05546768819627344
198,4994956.951172636,0.006147724594903718
199,1212919665.417776,2.0153223932279865
200,849482840.8344026,1.4979921563294674
201,925307405.2584554,1.5227318542748294
202,22057565.034533896,0.026087381860924592
203,924397571.4775355,1.5114550572904273
204,36876536.42213019,0.08757752225150359
205,967882191.8607049,1.5172326165262042
206,919514359.1546452,1.667421514806785
207,36282432.43462891,0.08603662339391598
208,318763828.6349344,0.7313373428182872
209,272668594.0678301,0.489646602536537
210,126041360.54613808,0.5242688299468033
211,278679895.85147166,0.4912989587189996
212,167334292.62356943,0.34404445567971387
213,13692826.055508908,0.016690828040848052
214,950924115.3665996,1.7503161016611908
215,697015962.5197594,2.795347398331818
216,157157257.4182587,0.564561729167958
217,798913277.728725,1.5682482041565842
218,171907345.2983628,0.2912286371152901
219,919594370.4190314,1.54769212805031
220,1328653609.4787765,3.724305637049359
221,591957243.5806637,1.1149320421070628
222,612531856.7210183,2.757740328948932
223,462030484.7753576,0.9907711496972722
224,903124887.979917,1.521214570602207
225,49711876.449712895,0.09212167617257991
226,915426459.236278,1.5426864727479077
227,865495331.425584,1.5187633859235605
228,102909743.33937596,0.22980313710010397
229,41773090.79584851,0.18655784508094403
230,868571520.4621413,1.5302158363701726
231,44070118.58611898,0.055028289583089265
232,19015129.08850436,0.04948676717538725
233,612804061.8953353,1.095771790110907
234,106463957.7595703,0.3039752374844871
235,308686013.607477,0.736417014227664
236,21609996.37674497,0.04968428812859154
237,662635280.8416741,2.7949640661171955
238,49141748.21370895,0.05420480369747426
239,235580797.2705637,0.9622284404282027
240,22044137.194971982,0.049874959074852676
241,903238050.867858,1.526614383789238
242,874600757.0544554,1.5065086240522447
243,872659321.5637399,1.603816854845787
244,1515077370.0771809,4.044405088237788
245,645103877.8507037,1.1026830128244633
246,1608658381.0941422,4.138051945704556
247,22620898.19343367,0.04996603482795618
248,654709997.7553971,2.488045270158536
249,951017124.6697319,1.5796904881004132
250,710345524.3352919,2.6164490631538593
251,85573835.87627874,0.17692228781767158
252,96036065.05519864,0.1636634719526065
253,128133497.76416081,0.5561170834646435
254,318962045.53864884,0.5639726615805227
255,0.0,0.0
256,312303659.02770716,0.6817973817770735
257,824262995.3698416,1.5330937018946895
258,135122872.4232048,0.6339817122754808
259,472729167.0032612,2.130787859676413
260,683772155.0535014,1.1116907291593392
261,127482899.67016686,0.5413142954501535
262,928309614.6394932,1.5748945460491146
263,332038640.14857334,0.6967906755906811
264,993700736.3427116,1.6291897422923052
265,603747025.9912711,2.79277723194908
266,881713304.9210706,1.5076029428259397
267,0.0,0.0
268,325708710.8704269,0.7293515106023443
269,317835174.39068234,0.6971224389176952
270,319166803.2208645,0.6961956795350615
271,337823295.8460473,0.6889636321418449
272,224584022.4807298,0.5003012535311906
273,1428994172.4147446,4.175830269151225
274,118340058.50739172,0.3451343547594818
275,47123984.74720971,0.05314791025099378
276,405598947.3608264,0.8455878324459801
277,632905453.2646457,2.9100281748209245
278,880021839.1051183,1.5129743651245622
279,634767005.1298249,2.79277723194908
280,460005763.45672053,2.083477335974375
281,659742734.1081203,2.8719543223892297
282,22600432.288204182,0.049874360113601926
283,897745527.3278618,1.6637110781240714
284,658720354.1293,2.884765996358503
285,1281705533.5226824,2.129621735156666
286,836837941.3558586,1.517457076331422
287,646692205.4335948,2.904720405662852
288,715879144.6616459,3.0140173601363776
289,0.0,0.0
290,1070048781.61714,1.9132772113047456
291,745364732.0635005,2.593413918313166
292,617988341.4633193,2.795347398331818
293,1437667139.4015386,4.081302621739295
294,942681613.1353701,1.5458499420027538
295,933694839.6056523,1.564090332456597
296,222373550.21659034,0.5106469229010814
297,641656876.3297863,1.1551710621737874
298,338167571.77030724,0.6900014307260318
299,78607206.43145207,0.14610460936334846
300,1017581624.5637562,1.7019713515361439
301,316807705.4871566,0.6938042044313464
302,149636126.02948374,0.2854798373257342
303,1073656585.8502645,2.116446895897664
304,376294872.6104307,0.8271656961232552
305,561355861.5832372,2.1949827411114873
306,1272219025.576981,3.776873551416059
307,292793878.9788001,0.5415792083503526
308,946989665.112043,1.6966160477292012
309,134780642.52346277,0.5420562205810843
310,747618916.5636246,2.9063696250643494
311,858611510.0142689,3.1870460623099564
312,879361616.1959523,1.5084285201048422
313,0.0,0.0
314,351109336.7124858,1.1893736976813802
315,642961624.944386,2.8598545786279606
316,478663943.53370434,2.077715748995291
317,112871501.59098619,0.2439285748670503
318,888711528.3359022,1.5371143184040643
319,71352565.04722399,0.10373980737432342
320,906411446.9032037,1.5236416960944166
321,1269689761.9135175,3.3953800772864726
322,146020243.24023223,0.4038011141307707
323,893065372.6015623,1.5412336016093877
324,0.0,0.0
325,935324319.2465829,1.5434512480690696
326,895104263.7142347,3.30173517048393
327,89694442.53435591,0.22136175978660794
328,631272523.4722111,1.1026830128244633
329,909231834.7958035,1.5393406328272379
330,1181253340.0802526,2.9126671196182636
331,955592109.8235617,1.5356086562320705
332,597253777.7812448,2.757740328948932
333,669730243.536271,2.8293749394062555
334,78041581.29331473,0.1559251960715754
335,1044457312.240765,1.6816476149072834
336,796234697.8376523,1.512504614161951
337,948978507.1766518,1.5708085941622716
338,19517268.101900794,0.04950875662598138
339,78265162.35001051,0.1813931046026914
340,929377088.1782306,1.556023071932729
341,976119238.5855993,1.6766382531789223
342,233230776.94171008,0.5125603853680317
343,944237905.5678108,1.5126801377129464
344,848115742.6066222,1.4949556088044182
345,894947241.346912,1.6654430967288059
346,1380647682.5067964,2.722638887374927
347,650168441.7298673,1.147548162549766
348,21531430.06547124,0.05008094836906011
349,1589417801.7766016,4.049207380763425
350,891268227.8523184,1.585133624109747
351,941814790.5552746,1.5634396140445035
352,915777694.4617013,1.6793156379547747
353,43387322.68727232,0.07694825938375763
354,292617533.5808183,0.8090068104787377
355,497595195.67915785,2.030556130405113
356,1302762058.21939,3.8294646302796034
357,1011280687.3032821,3.4983308698724693
358,20834644.009747073,0.0491356811299599
359,860660262.1147383,1.5126801377129464
360,0.0,0.0
361,859444485.2720221,3.2939811394466845
362,354110095.0700624,0.5544949721619045
363,277511756.27526534,0.6145253884354477
364,140838840.94713816,0.27357539666158615
365,917394151.1545302,1.506331913589431
366,986180797.815981,2.1088552271045327
367,1528218952.9340506,4.186926408818831
368,0.0,0.0
369,285209585.1642944,0.6885558478422966
370,1275850787.7512016,3.7843869555363225
371,842723202.6773708,1.5432068120280982
372,1476044435.6765664,3.508199103042022
373,215363310.5515362,0.5109193013864611
374,699058435.7337592,2.9877613763090496
375,879906334.532554,1.5127633187304466
376,1375315491.4277802,3.2759640575121245
377,923227721.5506338,1.523462701859811
378,889062413.264575,1.5378757658966706
379,691644454.9449266,2.859844045556403
380,1675117958.7548723,3.8645741653487606
381,592541816.744191,2.82328417501024
382,762680436.8530028,3.096117491086009
383,1120930918.7317274,2.165749077233064
384,557255926.1875474,2.196651481296176
385,48526924.43048243,0.05478301583339498
386,1195821833.2257113,2.122679858845124
387,229039874.8473158,0.4247103199820852
388,21900522.846276544,0.02648579167410975
389,1265330984.2209911,2.158856090966858
390,283355841.6964499,1.0561928643033485
391,1227334177.4014018,3.9384647203369676
392,873213326.5051448,1.5404845914047651
393,285754509.42816055,0.6905007336282718
394,912833868.9928819,1.4969535853144644
395,22035736.19942245,0.0498363778890437
396,39957136.998160385,0.18681954364832992
397,674317433.3767283,1.1240182289606417
398,934526030.3559812,1.4979945910240713
399,800956950.4501957,1.5238303915438136
400,884852576.8271432,1.523462701859811
401,481133217.51540726,0.9613109622434358
402,617739694.1969935,2.2531727653925477
403,95678080.17486197,0.2413262300228211
404,838662135.716121,1.521617384911695
405,478298828.52103597,2.029501402950418
406,69388561.94369754,0.10480359574598021
407,1074147740.372715,2.247697941000749
408,637720099.9701918,1.0870055517902804
409,717176854.47378,2.8426569239553645
410,220129376.49645245,0.5069863662994554
411,147378934.94071954,0.30987783362154664
412,634823543.654872,1.1066049294616862
413,665091987.0553395,2.7995336934178066
414,53413246.456689015,0.0596008617160778
415,633846192.0314492,1.1044877232177717
416,870324769.0416896,3.260881219961661
417,5128349.710306151,0.006202571325906689
418,43587905.19327898,0.07717758997462461
419,668764905.2289001,1.125614646380444
420,30413481.925488394,0.06117081414632903
421,457573047.2070521,1.996910224372293
422,54107000.45727734,0.1288171603927181
423,919860565.1263328,1.795413896868599
424,903126006.8880899,1.5167015433041386
425,735293075.8827745,1.3274743702844305
426,38815636.79305,0.08367104721463955
427,828485694.625751,1.5429528905555798
428,1510479585.0772743,4.1509259746723055
429,950925017.4627867,1.5261988356047258
430,783984170.1367719,3.1082668213394524
431,155104919.67265087,0.2804184085698559
432,610574312.2271435,1.0908151904630792
433,698268304.2086467,2.471423311791294
434,98859756.10767794,0.20621538147166396
435,42748237.95494841,0.09296551311504768
436,905593263.1896482,3.2252260431565114
437,885864042.0625664,1.5356086562320705
438,718085089.3957435,2.995361230488342
439,949656723.4474057,1.5236416960944166
440,808954831.6581335,1.5429528905555798
441,930623594.1602159,1.5242647526604647
442,939430079.1445085,1.5423908793982721
443,108842288.81860575,0.16719807897577296
